lat,lon,hour,dayofweek,is_weekend,is_off_hours,km_travelled,km_per_hour,country_changed,resource_changed,device_changed,is_new_device_for_user,is_untrusted_device,mfa_false,result_failure,role_contractor,role_employee,action_login,action_logout,country_IN,country_SG,country_UK,country_US,resource_email,resource_finance_app,resource_hr_portal,resource_vpn,is_anomaly
51.5,-0.12,15,6,1,0,0.0,0.0,0,1,1,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,0
19.07,72.87,15,6,1,0,7191.114210511749,20000.0,1,1,1,0,0,0,0,True,False,True,False,True,False,False,False,True,False,False,False,0
37.77,-122.41,16,6,1,0,13495.773653008306,14875.929317461696,1,1,1,0,1,0,0,False,False,True,False,False,False,False,True,False,False,True,False,0
52.52,13.4,16,6,1,0,9105.156011748604,20000.0,1,0,1,1,0,0,0,False,False,False,True,False,False,False,False,False,False,True,False,0
1.35,103.82,16,6,1,0,9916.835913716,20000.0,1,1,1,0,0,0,0,False,True,False,False,False,True,False,False,True,False,False,False,0
19.07,72.87,16,6,1,0,3904.3449234062364,20000.0,1,1,1,0,0,1,0,False,True,False,True,True,False,False,False,False,False,False,True,0
52.52,13.4,16,6,1,0,6286.49014548584,20000.0,1,1,1,0,0,0,0,False,True,True,False,False,False,False,False,False,False,False,False,0
52.52,13.4,16,6,1,0,0.0,0.0,0,1,1,0,0,0,0,False,True,False,True,False,False,False,False,True,False,False,False,0
19.07,72.87,16,6,1,0,6286.49014548584,20000.0,1,1,1,0,0,0,0,True,False,False,False,True,False,False,False,False,False,False,False,0
19.07,72.87,17,6,1,0,0.0,0.0,0,1,1,0,0,1,0,True,False,True,False,True,False,False,False,False,False,True,False,0
1.35,103.82,17,6,1,0,3904.3449234062364,20000.0,1,1,1,0,0,0,0,True,False,True,False,False,True,False,False,True,False,False,False,0
1.35,103.82,17,6,1,0,0.0,0.0,0,1,1,0,0,0,0,False,True,False,True,False,True,False,False,False,False,False,False,0
19.07,72.87,17,6,1,0,3904.3449234062364,20000.0,1,1,1,0,0,0,0,True,False,False,False,True,False,False,False,False,True,False,False,0
1.35,103.82,17,6,1,0,3904.3449234062364,7145.725330077504,1,1,1,0,0,0,0,True,False,True,False,False,True,False,False,True,False,False,False,0
37.77,-122.41,18,6,1,0,13583.243126192967,20000.0,1,1,1,1,0,0,1,False,False,False,False,False,False,False,True,False,False,True,False,0
52.52,13.4,18,6,1,0,9105.156011748604,20000.0,1,1,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,0
37.77,-122.41,18,6,1,0,9105.156011748604,20000.0,1,0,1,0,0,0,0,False,True,True,False,False,False,False,True,False,False,False,True,0
1.35,103.82,18,6,1,0,13583.243126192967,20000.0,1,0,1,0,0,0,0,False,True,True,False,False,True,False,False,False,False,False,True,0
1.35,103.82,18,6,1,0,0.0,0.0,0,0,1,0,0,0,0,False,True,False,True,False,True,False,False,False,False,False,True,0
51.5,-0.12,18,6,1,0,10847.683830031905,20000.0,1,1,1,0,0,0,0,False,True,False,True,False,False,True,False,False,True,False,False,0
37.77,-122.41,18,6,1,0,8617.413579531496,20000.0,1,1,1,0,0,0,0,False,True,False,False,False,False,False,True,False,False,False,False,0
1.35,103.82,19,6,1,0,13583.243126192967,20000.0,1,1,1,0,0,0,0,False,True,True,False,False,True,False,False,False,False,True,False,0
19.07,72.87,19,6,1,0,3904.3449234062364,20000.0,1,1,1,0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,0
19.07,72.87,19,6,1,0,0.0,0.0,0,0,1,1,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,0
52.52,13.4,19,6,1,0,6286.49014548584,20000.0,1,0,1,0,0,0,0,False,True,True,False,False,False,False,False,True,False,False,False,0
1.35,103.82,20,6,1,0,9916.835913716,20000.0,1,1,1,0,0,0,0,False,True,False,True,False,True,False,False,False,False,False,True,0
19.07,72.87,20,6,1,0,3904.3449234062364,16653.603938699587,1,1,1,0,0,1,1,False,True,False,True,True,False,False,False,False,True,False,False,0
37.77,-122.41,20,6,1,0,13495.773653008306,20000.0,1,0,1,0,0,0,0,False,False,True,False,False,False,False,True,False,True,False,False,0
52.52,13.4,20,6,1,0,9105.156011748604,20000.0,1,1,1,0,0,0,1,False,True,False,False,False,False,False,False,True,False,False,False,0
19.07,72.87,21,6,1,0,6286.49014548584,12173.945413528254,1,1,1,0,0,0,0,False,True,True,False,True,False,False,False,False,True,False,False,0
52.52,13.4,21,6,1,0,6286.49014548584,16375.806457126646,1,1,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,0
37.77,-122.41,21,6,1,0,9105.156011748604,20000.0,1,1,1,0,0,1,0,False,True,False,False,False,False,False,True,False,True,False,False,0
51.5,-0.12,21,6,1,0,8617.413579531496,20000.0,1,0,1,0,1,1,0,True,False,False,True,False,False,True,False,False,True,False,False,0
19.07,72.87,21,6,1,0,7191.114210511749,20000.0,1,1,1,0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,0
19.07,72.87,22,6,1,1,0.0,0.0,0,1,1,0,0,1,0,False,True,False,True,True,False,False,False,False,False,True,False,0
37.77,-122.41,22,6,1,1,13495.773653008306,20000.0,1,1,1,0,0,0,0,False,True,True,False,False,False,False,True,False,True,False,False,0
52.52,13.4,22,6,1,1,9105.156011748604,20000.0,1,1,1,0,0,0,0,False,True,True,False,False,False,False,False,False,False,False,False,0
37.77,-122.41,22,6,1,1,9105.156011748604,20000.0,1,1,1,0,0,1,0,False,True,True,False,False,False,False,True,True,False,False,False,0
1.35,103.82,22,6,1,1,13583.243126192967,20000.0,1,1,1,0,0,0,0,False,True,False,True,False,True,False,False,False,False,True,False,0
51.5,-0.12,23,6,1,1,10847.683830031905,20000.0,1,1,1,0,0,0,0,False,True,True,False,False,False,True,False,False,False,False,True,0
51.5,-0.12,23,6,1,1,0.0,0.0,0,1,1,1,1,0,0,False,True,True,False,False,False,True,False,False,False,True,False,0
52.52,13.4,23,6,1,1,930.8785347807835,2405.7162420752484,1,1,1,0,1,1,0,False,True,False,False,False,False,False,False,False,True,False,False,0
37.77,-122.41,23,6,1,1,9105.156011748604,20000.0,1,1,1,0,0,0,0,False,True,False,True,False,False,False,True,False,False,False,False,0
51.5,-0.12,23,6,1,1,8617.413579531496,20000.0,1,1,1,0,0,1,0,False,True,False,False,False,False,True,False,False,False,True,False,0
52.52,13.4,0,0,0,1,930.8785347807835,3402.195660112508,1,1,1,0,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,0
51.5,-0.12,0,0,0,1,930.8785347807835,6609.788412644616,1,0,1,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,False,0
52.52,13.4,0,0,0,1,930.8785347807835,20000.0,1,1,1,0,1,1,1,False,True,True,False,False,False,False,False,False,False,True,False,0
19.07,72.87,0,0,0,1,6286.49014548584,15158.31515321435,1,0,1,0,0,0,0,False,True,False,True,True,False,False,False,False,False,True,False,0
1.35,103.82,0,0,0,1,3904.3449234062364,20000.0,1,1,1,0,0,0,0,False,True,False,True,False,True,False,False,False,False,False,False,0
51.5,-0.12,1,0,0,1,10847.683830031905,13569.02772345895,1,1,1,0,0,1,0,False,True,False,False,False,False,True,False,True,False,False,False,0
19.07,72.87,1,0,0,1,7191.114210511749,20000.0,1,1,1,0,0,0,0,False,False,False,False,True,False,False,False,False,False,True,False,0
37.77,-122.41,2,0,0,1,13495.773653008306,20000.0,1,0,1,0,1,1,0,False,True,False,True,False,False,False,True,False,False,True,False,1
51.5,-0.12,2,0,0,1,8617.413579531496,20000.0,1,1,1,0,1,1,0,False,True,True,False,False,False,True,False,False,False,False,False,1
19.07,72.87,2,0,0,1,7191.114210511749,20000.0,1,1,1,0,0,0,0,False,True,False,True,True,False,False,False,False,False,False,True,0
51.5,-0.12,2,0,0,1,7191.114210511749,20000.0,1,1,1,0,0,0,0,False,False,False,True,False,False,True,False,False,True,False,False,0
37.77,-122.41,2,0,0,1,8617.413579531496,20000.0,1,0,1,1,0,0,0,False,True,False,True,False,False,False,True,False,True,False,False,0
19.07,72.87,2,0,0,1,13495.773653008306,20000.0,1,0,1,1,1,1,0,False,True,False,False,True,False,False,False,False,True,False,False,1
52.52,13.4,3,0,0,1,6286.49014548584,20000.0,1,1,1,1,0,0,0,False,True,True,False,False,False,False,False,False,False,False,False,0
37.77,-122.41,3,0,0,1,9105.156011748604,20000.0,1,1,1,0,1,1,0,False,True,False,True,False,False,False,True,False,True,False,False,1
19.07,72.87,3,0,0,1,13495.773653008306,20000.0,1,1,1,0,1,1,0,False,True,False,False,True,False,False,False,False,False,False,True,1
51.5,-0.12,3,0,0,1,7191.114210511749,20000.0,1,0,1,0,0,0,0,False,True,False,True,False,False,True,False,False,False,False,True,0
51.5,-0.12,3,0,0,1,0.0,0.0,0,1,1,0,0,0,0,True,False,True,False,False,False,True,False,False,False,True,False,0
52.52,13.4,4,0,0,1,930.8785347807835,3947.1881333460783,1,1,1,1,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,0
19.07,72.87,4,0,0,1,6286.49014548584,20000.0,1,1,1,0,0,0,0,False,True,True,False,True,False,False,False,False,False,True,False,0
51.5,-0.12,4,0,0,1,7191.114210511749,20000.0,1,1,1,0,1,1,0,False,True,True,False,False,False,True,False,False,False,False,True,1
52.52,13.4,4,0,0,1,930.8785347807835,6469.426110445599,1,1,1,0,0,0,0,False,True,True,False,False,False,False,False,True,False,False,False,0
52.52,13.4,4,0,0,1,0.0,0.0,0,0,1,0,0,0,0,False,True,True,False,False,False,False,False,True,False,False,False,0
52.52,13.4,4,0,0,1,0.0,0.0,0,1,1,0,0,0,0,False,True,False,True,False,False,False,False,False,False,True,False,0
52.52,13.4,4,0,0,1,0.0,0.0,0,1,1,0,0,0,0,True,False,False,True,False,False,False,False,False,True,False,False,0
52.52,13.4,5,0,0,1,0.0,0.0,0,0,1,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False,False,0
19.07,72.87,5,0,0,1,6286.49014548584,20000.0,1,1,1,0,0,1,0,False,True,False,True,True,False,False,False,False,False,True,False,0
51.5,-0.12,6,0,0,0,7191.114210511749,7381.810994537296,1,1,1,0,0,1,0,True,False,False,False,False,False,True,False,False,False,False,False,0
51.5,-0.12,6,0,0,0,0.0,0.0,0,1,1,0,0,0,0,True,False,False,True,False,False,True,False,False,True,False,False,0
19.07,72.87,6,0,0,0,7191.114210511749,20000.0,1,1,1,0,1,0,0,False,False,True,False,True,False,False,False,False,False,False,True,0
51.5,-0.12,6,0,0,0,7191.114210511749,20000.0,1,1,1,0,0,0,0,True,False,False,True,False,False,True,False,False,True,False,False,0
37.77,-122.41,8,0,0,0,8617.413579531496,7353.090515836308,1,1,1,0,1,0,0,True,False,False,False,False,False,False,True,False,False,False,False,0
19.07,72.87,8,0,0,0,13495.773653008306,20000.0,1,1,1,0,0,0,0,True,False,True,False,True,False,False,False,False,False,False,True,0
37.77,-122.41,8,0,0,0,13495.773653008306,20000.0,1,1,1,0,0,0,1,False,True,False,False,False,False,False,True,False,True,False,False,0
1.35,103.82,8,0,0,0,13583.243126192967,20000.0,1,0,1,0,0,0,0,True,False,True,False,False,True,False,False,False,True,False,False,0
19.07,72.87,8,0,0,0,3904.3449234062364,20000.0,1,1,1,0,0,0,0,False,True,False,True,True,False,False,False,False,False,True,False,0
19.07,72.87,8,0,0,0,0.0,0.0,0,0,1,0,0,0,0,False,False,False,True,True,False,False,False,False,False,True,False,0
52.52,13.4,8,0,0,0,6286.49014548584,20000.0,1,1,1,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False,False,0
37.77,-122.41,9,0,0,0,9105.156011748604,18301.82112914292,1,1,1,0,0,0,0,False,True,False,True,False,False,False,True,False,False,True,False,0
52.52,13.4,9,0,0,0,9105.156011748604,20000.0,1,1,1,0,0,0,0,False,True,True,False,False,False,False,False,False,False,False,True,0
51.5,-0.12,9,0,0,0,930.8785347807835,7775.319548052948,1,1,1,0,1,1,0,False,True,False,True,False,False,True,False,False,False,False,False,0
37.77,-122.41,9,0,0,0,8617.413579531496,20000.0,1,1,1,0,0,0,0,False,True,False,False,False,False,False,True,False,False,False,True,0
1.35,103.82,9,0,0,0,13583.243126192967,20000.0,1,1,1,0,0,0,0,False,True,False,False,False,True,False,False,False,False,True,False,0
1.35,103.82,9,0,0,0,0.0,0.0,0,1,1,0,0,1,0,False,True,False,False,False,True,False,False,False,False,False,True,0
37.77,-122.41,10,0,0,0,13583.243126192967,16548.11345323001,1,1,1,0,0,1,0,False,False,True,False,False,False,False,True,False,False,True,False,0
51.5,-0.12,10,0,0,0,8617.413579531496,20000.0,1,1,1,0,0,0,0,False,False,False,True,False,False,True,False,False,True,False,False,0
37.77,-122.41,10,0,0,0,8617.413579531496,20000.0,1,1,1,0,0,1,0,False,True,True,False,False,False,False,True,False,False,False,True,0
51.5,-0.12,11,0,0,0,8617.413579531496,20000.0,1,1,1,0,0,0,0,False,True,False,True,False,False,True,False,False,True,False,False,0
51.5,-0.12,11,0,0,0,0.0,0.0,0,1,1,0,0,0,0,False,True,False,False,False,False,True,False,False,False,True,False,0
37.77,-122.41,11,0,0,0,8617.413579531496,20000.0,1,1,1,0,0,0,0,True,False,False,False,False,False,False,True,True,False,False,False,0
51.5,-0.12,11,0,0,0,8617.413579531496,14612.665514043045,1,1,1,0,0,0,0,False,True,True,False,False,False,True,False,False,True,False,False,0
1.35,103.82,12,0,0,0,10847.683830031905,20000.0,1,1,1,0,0,0,0,False,True,False,False,False,True,False,False,False,False,False,True,0
52.52,13.4,12,0,0,0,9916.835913716,20000.0,1,1,1,0,0,0,0,False,True,False,True,False,False,False,False,False,True,False,False,0
1.35,103.82,12,0,0,0,9916.835913716,20000.0,1,1,1,0,0,0,0,False,True,False,True,False,True,False,False,False,False,False,True,0
52.52,13.4,12,0,0,0,9916.835913716,20000.0,1,1,1,1,0,0,0,False,True,True,False,False,False,False,False,False,False,False,False,0
19.07,72.87,13,0,0,0,6286.49014548584,17435.565888866735,1,1,1,0,1,0,0,False,True,False,False,True,False,False,False,False,False,True,False,0
52.52,13.4,13,0,0,0,6286.49014548584,12538.152090719681,1,1,1,0,0,1,0,False,False,False,False,False,False,False,False,True,False,False,False,0
37.77,-122.41,14,0,0,0,9105.156011748604,20000.0,1,1,1,0,0,0,0,False,True,False,True,False,False,False,True,False,False,False,True,0
37.77,-122.41,14,0,0,0,0.0,0.0,0,1,1,0,0,0,0,False,True,False,True,False,False,False,True,True,False,False,False,0
52.52,13.4,14,0,0,0,9105.156011748604,20000.0,1,1,1,0,1,0,0,True,False,False,True,False,False,False,False,False,False,True,False,0
1.35,103.82,15,0,0,0,9916.835913716,10206.006086157118,1,0,1,0,0,1,0,False,True,False,True,False,True,False,False,False,False,True,False,0
52.52,13.4,15,0,0,0,9916.835913716,20000.0,1,1,1,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False,False,0
37.77,-122.41,15,0,0,0,9105.156011748604,20000.0,1,1,1,0,1,1,0,False,False,True,False,False,False,False,True,False,False,False,False,0
37.77,-122.41,16,0,0,0,0.0,0.0,0,1,1,0,0,0,0,False,True,False,False,False,False,False,True,False,False,True,False,0
1.35,103.82,16,0,0,0,13583.243126192967,20000.0,1,1,0,0,0,0,0,False,True,False,False,False,True,False,False,False,False,False,True,0
52.52,13.4,16,0,0,0,9916.835913716,20000.0,1,1,1,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False,False,0
52.52,13.4,16,0,0,0,0.0,0.0,0,1,1,0,0,0,0,False,True,True,False,False,False,False,False,False,False,True,False,0
1.35,103.82,16,0,0,0,9916.835913716,20000.0,1,1,1,0,0,0,1,False,True,True,False,False,True,False,False,True,False,False,False,0
19.07,72.87,16,0,0,0,3904.3449234062364,20000.0,1,1,1,0,0,0,0,False,True,False,False,True,False,False,False,False,True,False,False,0
51.5,-0.12,16,0,0,0,7191.114210511749,20000.0,1,1,1,0,0,1,0,False,True,True,False,False,False,True,False,False,False,False,True,0
1.35,103.82,17,0,0,0,10847.683830031905,20000.0,1,0,1,0,1,1,0,False,True,False,True,False,True,False,False,False,False,False,True,0
37.77,-122.41,17,0,0,0,13583.243126192967,20000.0,1,1,1,0,1,0,0,False,True,True,False,False,False,False,True,False,False,False,False,0
52.52,13.4,17,0,0,0,9105.156011748604,13461.42161901231,1,1,1,0,0,0,0,False,True,True,False,False,False,False,False,False,False,True,False,0
19.07,72.87,17,0,0,0,6286.49014548584,20000.0,1,0,1,0,0,0,0,False,True,True,False,True,False,False,False,False,False,True,False,0
51.5,-0.12,18,0,0,0,7191.114210511749,20000.0,1,1,1,1,0,1,0,False,True,True,False,False,False,True,False,True,False,False,False,0
1.35,103.82,18,0,0,0,10847.683830031905,20000.0,1,1,1,0,0,0,0,False,False,True,False,False,True,False,False,False,False,False,True,0
19.07,72.87,18,0,0,0,3904.3449234062364,20000.0,1,1,1,0,0,1,0,False,True,False,True,True,False,False,False,False,False,False,False,0
19.07,72.87,18,0,0,0,0.0,0.0,0,0,1,0,0,0,0,False,True,True,False,True,False,False,False,False,False,False,False,0
37.77,-122.41,19,0,0,0,13495.773653008306,20000.0,1,1,0,0,0,0,0,False,True,True,False,False,False,False,True,True,False,False,False,0
37.77,-122.41,19,0,0,0,0.0,0.0,0,0,1,0,0,0,0,False,True,False,False,False,False,False,True,True,False,False,False,0
1.35,103.82,19,0,0,0,13583.243126192967,20000.0,1,1,1,0,0,0,0,True,False,False,True,False,True,False,False,False,False,False,True,0
51.5,-0.12,19,0,0,0,10847.683830031905,20000.0,1,1,1,0,1,0,0,False,True,True,False,False,False,True,False,False,False,False,False,0
1.35,103.82,19,0,0,0,10847.683830031905,20000.0,1,1,1,0,0,0,0,False,True,False,True,False,True,False,False,False,False,True,False,0
52.52,13.4,20,0,0,0,9916.835913716,20000.0,1,1,1,0,0,0,0,False,True,True,False,False,False,False,False,False,True,False,False,0
52.52,13.4,20,0,0,0,0.0,0.0,0,1,1,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,0
51.5,-0.12,20,0,0,0,930.8785347807835,3778.0864996739806,1,1,1,0,0,0,0,True,False,False,True,False,False,True,False,True,False,False,False,0
37.77,-122.41,20,0,0,0,8617.413579531496,20000.0,1,1,0,0,0,0,0,False,True,False,True,False,False,False,True,False,False,True,False,0
52.52,13.4,20,0,0,0,9105.156011748604,20000.0,1,1,1,0,1,0,0,False,True,False,False,False,False,False,False,False,True,False,False,0
1.35,103.82,21,0,0,0,9916.835913716,20000.0,1,1,1,0,0,0,0,False,True,False,True,False,True,False,False,False,False,True,False,0
19.07,72.87,21,0,0,0,3904.3449234062364,20000.0,1,1,1,0,0,0,0,False,False,True,False,True,False,False,False,False,False,False,True,0
51.5,-0.12,21,0,0,0,7191.114210511749,20000.0,1,1,1,0,1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,0
51.5,-0.12,21,0,0,0,0.0,0.0,0,0,1,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,False,0
19.07,72.87,21,0,0,0,7191.114210511749,20000.0,1,1,1,0,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,0
37.77,-122.41,21,0,0,0,13495.773653008306,20000.0,1,0,1,0,1,1,0,False,True,True,False,False,False,False,True,True,False,False,False,0
51.5,-0.12,22,0,0,1,8617.413579531496,20000.0,1,1,1,0,0,0,0,True,False,True,False,False,False,True,False,False,False,True,False,0
19.07,72.87,22,0,0,1,7191.114210511749,20000.0,1,1,1,0,1,0,0,False,True,True,False,True,False,False,False,False,False,False,True,0
51.5,-0.12,22,0,0,1,7191.114210511749,20000.0,1,1,1,0,0,1,0,False,True,False,False,False,False,True,False,False,False,False,False,0
37.77,-122.41,22,0,0,1,8617.413579531496,20000.0,1,1,1,0,0,0,0,False,True,False,True,False,False,False,True,False,False,True,False,0
51.5,-0.12,22,0,0,1,8617.413579531496,20000.0,1,1,1,0,0,0,0,False,True,False,True,False,False,True,False,False,False,False,False,0
19.07,72.87,22,0,0,1,7191.114210511749,20000.0,1,1,1,0,0,1,0,False,True,True,False,True,False,False,False,True,False,False,False,0
1.35,103.82,22,0,0,1,3904.3449234062364,20000.0,1,1,1,0,0,0,0,True,False,False,True,False,True,False,False,False,True,False,False,0
1.35,103.82,23,0,0,1,0.0,0.0,0,1,1,0,0,0,0,True,False,True,False,False,True,False,False,True,False,False,False,0
1.35,103.82,23,0,0,1,0.0,0.0,0,1,1,0,0,0,0,False,True,False,True,False,True,False,False,False,False,True,False,0
19.07,72.87,23,0,0,1,3904.3449234062364,20000.0,1,1,1,1,0,0,0,False,True,False,False,True,False,False,False,True,False,False,False,0
51.5,-0.12,23,0,0,1,7191.114210511749,20000.0,1,1,1,0,0,0,0,True,False,True,False,False,False,True,False,False,False,False,True,0
52.52,13.4,23,0,0,1,930.8785347807835,4686.9408744207285,1,0,1,0,0,1,0,False,True,False,False,False,False,False,False,False,False,False,True,0
19.07,72.87,0,1,0,1,6286.49014548584,14074.231668998149,1,1,1,0,0,0,0,False,True,False,False,True,False,False,False,False,False,False,False,0
1.35,103.82,0,1,0,1,3904.3449234062364,11722.803773363179,1,0,1,0,0,0,0,False,True,False,True,False,True,False,False,False,False,False,False,0
1.35,103.82,0,1,0,1,0.0,0.0,0,1,1,0,0,0,0,False,True,True,False,False,True,False,False,False,False,True,False,0
19.07,72.87,0,1,0,1,3904.3449234062364,20000.0,1,0,1,1,0,0,0,False,True,True,False,True,False,False,False,False,False,True,False,0
19.07,72.87,1,1,0,1,0.0,0.0,0,0,1,0,0,1,1,False,True,False,False,True,False,False,False,False,False,True,False,0
1.35,103.82,1,1,0,1,3904.3449234062364,12505.019327635631,1,0,1,0,0,0,0,True,False,True,False,False,True,False,False,False,False,True,False,0
37.77,-122.41,1,1,0,1,13583.243126192967,20000.0,1,1,1,0,0,0,0,True,False,False,True,False,False,False,True,False,False,False,False,0
51.5,-0.12,1,1,0,1,8617.413579531496,16483.894201016676,1,1,0,0,0,0,0,False,True,True,False,False,False,True,False,True,False,False,False,0
1.35,103.82,2,1,0,1,10847.683830031905,20000.0,1,0,1,0,0,1,0,False,True,False,True,False,True,False,False,True,False,False,False,0
51.5,-0.12,2,1,0,1,10847.683830031905,20000.0,1,1,1,0,0,0,0,False,True,False,True,False,False,True,False,False,False,False,True,0
1.35,103.82,2,1,0,1,10847.683830031905,20000.0,1,1,1,0,0,1,0,False,True,False,True,False,True,False,False,False,True,False,False,0
52.52,13.4,2,1,0,1,9916.835913716,20000.0,1,1,1,1,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,0
1.35,103.82,2,1,0,1,9916.835913716,20000.0,1,0,1,0,0,0,0,True,False,True,False,False,True,False,False,False,False,True,False,0
1.35,103.82,2,1,0,1,0.0,0.0,0,1,1,0,0,0,0,True,False,True,False,False,True,False,False,False,False,False,True,0
37.77,-122.41,3,1,0,1,13583.243126192967,20000.0,1,0,1,0,0,0,0,False,True,False,True,False,False,False,True,False,False,False,True,0
37.77,-122.41,3,1,0,1,0.0,0.0,0,1,1,0,0,0,0,False,True,True,False,False,False,False,True,False,False,False,False,0
51.5,-0.12,3,1,0,1,8617.413579531496,18089.031420590898,1,1,1,0,1,1,0,False,True,False,True,False,False,True,False,True,False,False,False,1
1.35,103.82,3,1,0,1,10847.683830031905,20000.0,1,1,1,0,0,0,0,True,False,True,False,False,True,False,False,False,True,False,False,0
1.35,103.82,4,1,0,1,0.0,0.0,0,1,1,0,0,0,0,False,True,True,False,False,True,False,False,False,False,True,False,0
1.35,103.82,4,1,0,1,0.0,0.0,0,1,1,0,0,0,0,False,True,False,True,False,True,False,False,True,False,False,False,0
1.35,103.82,4,1,0,1,0.0,0.0,0,1,1,0,0,0,0,False,True,True,False,False,True,False,False,False,True,False,False,0
19.07,72.87,5,1,0,1,3904.3449234062364,8596.722767132998,1,1,1,0,1,0,0,True,False,False,False,True,False,False,False,True,False,False,False,0
37.77,-122.41,5,1,0,1,13495.773653008306,20000.0,1,0,1,0,0,1,0,True,False,False,True,False,False,False,True,True,False,False,False,0
1.35,103.82,5,1,0,1,13583.243126192967,20000.0,1,1,1,0,0,0,0,True,False,False,True,False,True,False,False,False,True,False,False,0
19.07,72.87,5,1,0,1,3904.3449234062364,20000.0,1,1,1,0,0,0,0,True,False,False,True,True,False,False,False,False,False,True,False,0
52.52,13.4,6,1,0,0,6286.49014548584,6492.072439400179,1,1,1,0,0,0,0,False,True,False,True,False,False,False,False,False,False,False,True,0
51.5,-0.12,7,1,0,0,930.8785347807835,1456.3940570233901,1,0,1,0,0,0,1,False,True,True,False,False,False,True,False,False,False,False,True,0
37.77,-122.41,7,1,0,0,8617.413579531496,20000.0,1,1,1,0,0,0,0,True,False,False,True,False,False,False,True,False,False,True,False,0
51.5,-0.12,7,1,0,0,8617.413579531496,20000.0,1,1,1,0,0,1,0,False,True,False,False,False,False,True,False,False,False,False,True,0
19.07,72.87,7,1,0,0,7191.114210511749,20000.0,1,1,1,0,0,0,0,False,True,False,False,True,False,False,False,False,False,True,False,0
37.77,-122.41,8,1,0,0,13495.773653008306,20000.0,1,1,1,0,0,0,0,False,True,True,False,False,False,False,True,True,False,False,False,0
19.07,72.87,8,1,0,0,13495.773653008306,20000.0,1,1,1,0,0,1,0,True,False,False,False,True,False,False,False,False,True,False,False,0
19.07,72.87,8,1,0,0,0.0,0.0,0,1,1,0,0,0,0,False,True,True,False,True,False,False,False,False,False,True,False,0
1.35,103.82,9,1,0,0,3904.3449234062364,5940.676975596978,1,1,1,0,0,1,0,False,True,False,True,False,True,False,False,False,False,False,False,0
51.5,-0.12,9,1,0,0,10847.683830031905,20000.0,1,1,1,1,0,0,0,False,False,False,True,False,False,True,False,True,False,False,False,0
19.07,72.87,9,1,0,0,7191.114210511749,20000.0,1,1,1,0,0,0,0,False,True,False,False,True,False,False,False,False,False,True,False,0
51.5,-0.12,9,1,0,0,7191.114210511749,20000.0,1,1,1,0,0,0,0,False,True,False,True,False,False,True,False,False,True,False,False,0
51.5,-0.12,9,1,0,0,0.0,0.0,0,1,1,0,0,0,0,False,True,True,False,False,False,True,False,False,False,False,True,0
51.5,-0.12,9,1,0,0,0.0,0.0,0,1,1,0,0,1,0,True,False,True,False,False,False,True,False,False,True,False,False,0
37.77,-122.41,10,1,0,0,8617.413579531496,20000.0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,True,False,True,False,False,0
19.07,72.87,10,1,0,0,13495.773653008306,20000.0,1,1,1,0,1,0,0,False,True,True,False,True,False,False,False,True,False,False,False,0
1.35,103.82,10,1,0,0,3904.3449234062364,20000.0,1,1,1,0,0,1,0,False,True,False,False,False,True,False,False,False,False,False,False,0
52.52,13.4,11,1,0,0,9916.835913716,11598.63849557427,1,1,1,0,0,1,0,False,True,False,False,False,False,False,False,False,False,True,False,0
19.07,72.87,11,1,0,0,6286.49014548584,20000.0,1,1,1,0,0,0,0,False,True,False,True,True,False,False,False,False,False,False,True,0
19.07,72.87,11,1,0,0,0.0,0.0,0,0,1,1,0,0,0,False,True,False,True,True,False,False,False,False,False,False,True,0
52.52,13.4,11,1,0,0,6286.49014548584,20000.0,1,1,1,0,0,0,0,False,True,True,False,False,False,False,False,False,False,False,False,0
1.35,103.82,12,1,0,0,9916.835913716,18899.210846679514,1,1,1,0,0,1,0,False,True,True,False,False,True,False,False,False,False,False,True,0
37.77,-122.41,12,1,0,0,13583.243126192967,20000.0,1,1,1,0,0,1,0,False,True,False,False,False,False,False,True,False,True,False,False,0
51.5,-0.12,12,1,0,0,8617.413579531496,20000.0,1,1,1,0,0,1,0,True,False,True,False,False,False,True,False,True,False,False,False,0
37.77,-122.41,12,1,0,0,8617.413579531496,20000.0,1,1,1,1,0,0,0,False,True,True,False,False,False,False,True,False,False,False,False,0
