timestamp,user,role,device_id,device_trust,country,lat,lon,resource,action,result,mfa,is_anomaly,time_diff_seconds,time_diff_minutes
2025-10-12 16:01:43,user023,employee,device026,trusted,US,37.77,-122.41,email,login,failure,True,1,2467.0,41.11666666666667
2025-10-12 16:05:30,user023,employee,device007,trusted,UK,51.5,-0.12,email,login,success,True,1,227.0,3.783333333333333
2025-10-12 16:15:43,user023,employee,device087,trusted,DE,52.52,13.4,finance_app,logout,failure,True,1,613.0,10.216666666666667
2025-10-12 16:16:27,user023,contractor,device031,trusted,US,37.77,-122.41,dev_repo,logout,success,False,1,44.0,0.7333333333333333
2025-10-12 16:22:44,user023,employee,device020,trusted,IN,19.07,72.87,email,login,success,True,1,377.0,6.283333333333333
2025-10-12 17:03:17,user023,employee,device029,trusted,US,37.77,-122.41,vpn,access,success,True,1,2433.0,40.55
2025-10-12 17:38:11,user023,employee,device077,trusted,UK,51.5,-0.12,finance_app,login,success,True,1,2094.0,34.9
2025-10-12 17:56:38,user023,employee,device063,trusted,UK,51.5,-0.12,vpn,access,success,False,0,1107.0,18.45
2025-10-12 17:59:19,user023,employee,device033,trusted,IN,19.07,72.87,vpn,logout,success,True,1,161.0,2.683333333333333
2025-10-12 18:07:55,user023,contractor,device087,trusted,IN,19.07,72.87,email,access,success,True,0,516.0,8.6
2025-10-12 18:09:42,user023,employee,device072,trusted,UK,51.5,-0.12,vpn,logout,failure,True,1,107.0,1.7833333333333334
2025-10-12 18:35:08,user023,employee,device059,trusted,IN,19.07,72.87,dev_repo,access,success,False,1,1526.0,25.433333333333334
2025-10-12 19:05:01,user023,employee,device055,trusted,SG,1.35,103.82,finance_app,access,success,True,1,1793.0,29.883333333333333
2025-10-12 19:21:47,user023,employee,device084,trusted,SG,1.35,103.82,email,login,success,True,0,1006.0,16.766666666666666
2025-10-12 19:23:34,user023,employee,device045,trusted,IN,19.07,72.87,hr_portal,logout,success,True,1,107.0,1.7833333333333334
2025-10-12 19:30:12,user023,employee,device049,trusted,SG,1.35,103.82,dev_repo,logout,success,True,1,398.0,6.633333333333334
2025-10-12 20:30:42,user023,employee,device073,untrusted,DE,52.52,13.4,email,access,success,False,1,3630.0,60.5
2025-10-12 20:46:52,user023,employee,device096,trusted,UK,51.5,-0.12,hr_portal,login,failure,True,1,970.0,16.166666666666668
2025-10-12 21:34:10,user023,employee,device021,trusted,SG,1.35,103.82,vpn,access,success,True,1,2838.0,47.3
2025-10-12 21:35:05,user023,employee,device025,trusted,SG,1.35,103.82,dev_repo,logout,success,True,0,55.0,0.9166666666666666
2025-10-12 21:42:17,user023,employee,device071,trusted,UK,51.5,-0.12,finance_app,login,success,True,1,432.0,7.2
2025-10-12 22:07:31,user023,employee,device054,trusted,UK,51.5,-0.12,finance_app,access,success,True,0,1514.0,25.233333333333334
2025-10-12 22:29:24,user023,contractor,device043,trusted,IN,19.07,72.87,vpn,login,failure,True,1,1313.0,21.883333333333333
2025-10-12 22:36:39,user023,admin,device013,trusted,SG,1.35,103.82,email,logout,success,True,1,435.0,7.25
2025-10-12 22:46:16,user023,contractor,device022,trusted,US,37.77,-122.41,vpn,login,success,True,1,577.0,9.616666666666667
2025-10-12 22:53:44,user023,employee,device084,trusted,UK,51.5,-0.12,finance_app,login,success,True,1,448.0,7.466666666666667
2025-10-12 22:56:21,user023,employee,device020,trusted,SG,1.35,103.82,dev_repo,login,success,False,1,157.0,2.6166666666666667
2025-10-12 22:59:04,user023,employee,device085,untrusted,SG,1.35,103.82,finance_app,access,success,True,0,163.0,2.716666666666667
2025-10-12 23:36:35,user023,employee,device041,trusted,DE,52.52,13.4,finance_app,login,failure,True,1,2251.0,37.516666666666666
2025-10-12 23:41:58,user023,employee,device069,trusted,DE,52.52,13.4,dev_repo,login,success,True,0,323.0,5.383333333333334
2025-10-13 00:13:36,user023,contractor,device040,trusted,SG,1.35,103.82,hr_portal,access,success,True,1,1898.0,31.633333333333333
2025-10-13 00:22:45,user023,admin,device085,trusted,US,37.77,-122.41,hr_portal,login,success,True,1,549.0,9.15
2025-10-13 00:23:32,user023,employee,device092,trusted,UK,51.5,-0.12,dev_repo,logout,success,True,1,47.0,0.7833333333333333
2025-10-13 02:00:44,user023,employee,device076,trusted,IN,19.07,72.87,vpn,logout,success,True,1,5832.0,97.2
2025-10-13 02:09:27,user023,admin,device080,untrusted,US,37.77,-122.41,dev_repo,access,success,False,1,523.0,8.716666666666667
2025-10-13 02:36:04,user023,employee,device064,trusted,UK,51.5,-0.12,dev_repo,login,success,True,1,1597.0,26.616666666666667
2025-10-13 02:37:26,user023,employee,device051,trusted,UK,51.5,-0.12,hr_portal,access,success,True,0,82.0,1.3666666666666667
2025-10-13 02:51:14,user023,contractor,device096,trusted,UK,51.5,-0.12,vpn,logout,success,True,0,828.0,13.8
2025-10-13 02:54:44,user023,admin,device035,trusted,IN,19.07,72.87,hr_portal,logout,success,True,1,210.0,3.5
2025-10-13 03:10:37,user023,employee,device026,trusted,UK,51.5,-0.12,hr_portal,access,success,True,1,953.0,15.883333333333333
2025-10-13 03:12:42,user023,employee,device074,trusted,DE,52.52,13.4,hr_portal,logout,failure,True,1,125.0,2.0833333333333335
2025-10-13 03:20:59,user023,admin,device080,trusted,SG,1.35,103.82,email,logout,success,False,1,497.0,8.283333333333333
2025-10-13 03:29:10,user023,employee,device068,untrusted,US,37.77,-122.41,dev_repo,logout,success,False,1,491.0,8.183333333333334
2025-10-13 03:35:39,user023,employee,device019,trusted,SG,1.35,103.82,dev_repo,access,success,True,1,389.0,6.483333333333333
2025-10-13 03:44:03,user023,employee,device027,trusted,US,37.77,-122.41,dev_repo,logout,success,True,1,504.0,8.4
2025-10-13 03:47:43,user023,admin,device057,untrusted,UK,51.5,-0.12,hr_portal,login,success,True,1,220.0,3.6666666666666665
2025-10-13 04:10:18,user023,employee,device060,trusted,IN,19.07,72.87,vpn,logout,success,False,1,1355.0,22.583333333333332
2025-10-13 04:16:23,user023,contractor,device077,trusted,US,37.77,-122.41,dev_repo,access,success,False,1,365.0,6.083333333333333
2025-10-13 04:52:03,user023,admin,device005,trusted,US,37.77,-122.41,finance_app,access,success,True,0,2140.0,35.666666666666664
2025-10-13 05:31:54,user023,employee,device065,trusted,DE,52.52,13.4,hr_portal,access,success,True,1,2391.0,39.85
2025-10-13 05:56:37,user023,admin,device037,trusted,DE,52.52,13.4,hr_portal,login,success,False,0,1483.0,24.716666666666665
2025-10-13 05:58:22,user023,employee,device031,untrusted,US,37.77,-122.41,dev_repo,logout,success,False,1,105.0,1.75
2025-10-13 06:01:54,user023,employee,device028,trusted,UK,51.5,-0.12,dev_repo,login,success,False,1,212.0,3.533333333333333
2025-10-13 06:10:33,user023,employee,device058,trusted,US,37.77,-122.41,hr_portal,login,success,True,1,519.0,8.65
2025-10-13 06:10:53,user023,admin,device055,trusted,UK,51.5,-0.12,hr_portal,access,success,True,1,20.0,0.3333333333333333
2025-10-13 06:44:36,user023,admin,device065,trusted,IN,19.07,72.87,vpn,access,success,True,1,2023.0,33.71666666666667
2025-10-13 07:03:55,user023,admin,device022,trusted,IN,19.07,72.87,finance_app,access,success,False,0,1159.0,19.316666666666666
2025-10-13 07:17:20,user023,employee,device015,trusted,UK,51.5,-0.12,hr_portal,access,failure,False,1,805.0,13.416666666666666
2025-10-13 07:18:49,user023,admin,device045,trusted,DE,52.52,13.4,finance_app,login,success,False,1,89.0,1.4833333333333334
2025-10-13 07:40:09,user023,contractor,device064,trusted,US,37.77,-122.41,hr_portal,login,success,True,1,1280.0,21.333333333333332
2025-10-13 08:22:57,user023,contractor,device099,trusted,SG,1.35,103.82,email,logout,success,False,1,2568.0,42.8
2025-10-13 08:42:22,user023,admin,device001,untrusted,DE,52.52,13.4,hr_portal,access,success,False,1,1165.0,19.416666666666668
2025-10-13 09:06:17,user023,admin,device016,trusted,SG,1.35,103.82,dev_repo,login,success,True,1,1435.0,23.916666666666668
2025-10-13 09:32:15,user023,employee,device054,trusted,SG,1.35,103.82,vpn,logout,success,True,0,1558.0,25.966666666666665
2025-10-13 09:36:53,user023,employee,device003,trusted,IN,19.07,72.87,hr_portal,access,success,True,1,278.0,4.633333333333334
2025-10-13 09:55:33,user023,employee,device089,trusted,SG,1.35,103.82,email,access,success,True,1,1120.0,18.666666666666668
2025-10-13 10:15:47,user023,employee,device084,trusted,US,37.77,-122.41,dev_repo,login,success,True,1,1214.0,20.233333333333334
2025-10-13 10:36:01,user023,employee,device010,untrusted,US,37.77,-122.41,email,login,success,True,0,1214.0,20.233333333333334
2025-10-13 10:37:21,user023,employee,device060,trusted,IN,19.07,72.87,email,access,success,True,1,80.0,1.3333333333333333
2025-10-13 10:51:27,user023,employee,device094,trusted,UK,51.5,-0.12,dev_repo,access,success,False,1,846.0,14.1
2025-10-13 11:13:31,user023,employee,device047,trusted,DE,52.52,13.4,vpn,login,success,True,1,1324.0,22.066666666666666
2025-10-13 11:18:32,user023,employee,device049,trusted,IN,19.07,72.87,hr_portal,logout,success,True,1,301.0,5.016666666666667
2025-10-13 11:32:43,user023,employee,device100,trusted,SG,1.35,103.82,vpn,access,success,False,1,851.0,14.183333333333334
2025-10-13 11:47:36,user023,contractor,device001,trusted,US,37.77,-122.41,hr_portal,logout,success,True,1,893.0,14.883333333333333
2025-10-13 11:54:45,user023,contractor,device024,trusted,UK,51.5,-0.12,vpn,login,success,True,1,429.0,7.15
2025-10-13 12:15:36,user023,contractor,device025,trusted,DE,52.52,13.4,finance_app,logout,success,True,1,1251.0,20.85
2025-10-13 12:17:57,user023,employee,device063,trusted,US,37.77,-122.41,vpn,logout,success,False,1,141.0,2.35
2025-10-13 12:25:11,user023,employee,device086,trusted,IN,19.07,72.87,hr_portal,access,success,True,1,434.0,7.233333333333333
2025-10-13 12:39:14,user023,employee,device089,trusted,DE,52.52,13.4,vpn,access,success,True,1,843.0,14.05
2025-10-13 12:45:11,user023,employee,device100,trusted,UK,51.5,-0.12,vpn,logout,success,True,1,357.0,5.95
2025-10-13 13:13:29,user023,employee,device040,trusted,IN,19.07,72.87,dev_repo,login,success,False,1,1698.0,28.3
2025-10-13 13:16:48,user023,employee,device046,trusted,DE,52.52,13.4,vpn,access,success,True,1,199.0,3.316666666666667
2025-10-13 13:28:14,user023,employee,device010,trusted,SG,1.35,103.82,dev_repo,login,success,True,1,686.0,11.433333333333334
2025-10-13 13:51:04,user023,employee,device081,trusted,UK,51.5,-0.12,email,login,success,True,1,1370.0,22.833333333333332
2025-10-13 14:04:35,user023,employee,device008,trusted,DE,52.52,13.4,email,login,success,True,1,811.0,13.516666666666667
2025-10-13 14:15:52,user023,employee,device033,trusted,DE,52.52,13.4,vpn,access,success,True,0,677.0,11.283333333333333
2025-10-13 14:23:30,user023,employee,device082,trusted,DE,52.52,13.4,vpn,logout,success,True,0,458.0,7.633333333333334
2025-10-13 14:26:39,user023,employee,device010,trusted,SG,1.35,103.82,finance_app,access,failure,True,1,189.0,3.15
2025-10-13 14:30:05,user023,employee,device055,trusted,UK,51.5,-0.12,email,access,success,True,1,206.0,3.433333333333333
2025-10-13 15:05:14,user023,employee,device027,trusted,US,37.77,-122.41,finance_app,access,success,True,1,2109.0,35.15
2025-10-13 15:14:57,user023,employee,device001,trusted,DE,52.52,13.4,vpn,login,success,True,1,583.0,9.716666666666667
2025-10-13 15:18:46,user023,employee,device044,trusted,UK,51.5,-0.12,vpn,access,success,False,1,229.0,3.816666666666667
2025-10-13 15:23:54,user023,employee,device010,trusted,UK,51.5,-0.12,finance_app,logout,success,True,0,308.0,5.133333333333334
2025-10-13 15:59:23,user023,employee,device026,untrusted,IN,19.07,72.87,vpn,access,success,False,1,2129.0,35.483333333333334
2025-10-13 16:01:58,user023,employee,device090,trusted,DE,52.52,13.4,email,login,success,True,1,155.0,2.5833333333333335
2025-10-13 16:46:27,user023,employee,device009,trusted,IN,19.07,72.87,dev_repo,access,success,True,1,2669.0,44.483333333333334
2025-10-13 16:54:16,user023,employee,device039,trusted,SG,1.35,103.82,email,login,success,False,1,469.0,7.816666666666666
2025-10-13 16:59:56,user023,employee,device006,trusted,IN,19.07,72.87,hr_portal,logout,success,True,1,340.0,5.666666666666667
2025-10-13 17:01:45,user023,employee,device049,trusted,UK,51.5,-0.12,dev_repo,access,success,True,1,109.0,1.8166666666666667
2025-10-13 17:08:41,user023,employee,device068,untrusted,DE,52.52,13.4,dev_repo,login,success,True,1,416.0,6.933333333333334
2025-10-13 17:34:21,user023,employee,device007,trusted,IN,19.07,72.87,email,logout,success,True,1,1540.0,25.666666666666668
2025-10-13 17:36:47,user023,contractor,device082,trusted,DE,52.52,13.4,hr_portal,login,success,True,1,146.0,2.433333333333333
2025-10-13 17:36:57,user023,employee,device092,trusted,US,37.77,-122.41,email,logout,success,True,1,10.0,0.16666666666666666
2025-10-13 17:57:09,user023,employee,device033,trusted,IN,19.07,72.87,vpn,login,success,False,1,1212.0,20.2
2025-10-13 18:33:58,user023,employee,device064,untrusted,IN,19.07,72.87,finance_app,login,success,True,0,2209.0,36.81666666666667
2025-10-13 18:40:49,user023,contractor,device008,untrusted,SG,1.35,103.82,hr_portal,logout,success,True,1,411.0,6.85
2025-10-13 18:41:32,user023,employee,device054,trusted,IN,19.07,72.87,hr_portal,login,success,True,1,43.0,0.7166666666666667
2025-10-13 18:42:40,user023,employee,device078,trusted,IN,19.07,72.87,finance_app,login,success,True,0,68.0,1.1333333333333333
2025-10-13 19:08:19,user023,employee,device069,trusted,UK,51.5,-0.12,finance_app,logout,success,True,1,1539.0,25.65
2025-10-13 19:13:03,user023,employee,device091,trusted,SG,1.35,103.82,vpn,login,success,False,1,284.0,4.733333333333333
2025-10-13 19:13:19,user023,employee,device008,trusted,IN,19.07,72.87,vpn,login,success,True,1,16.0,0.26666666666666666
2025-10-13 19:14:06,user023,employee,device027,trusted,US,37.77,-122.41,email,access,success,True,1,47.0,0.7833333333333333
2025-10-13 19:50:10,user023,employee,device090,untrusted,DE,52.52,13.4,finance_app,access,success,True,1,2164.0,36.06666666666667
2025-10-13 20:06:48,user023,employee,device017,trusted,UK,51.5,-0.12,finance_app,login,success,True,1,998.0,16.633333333333333
2025-10-13 20:10:05,user023,employee,device039,trusted,US,37.77,-122.41,vpn,access,success,True,1,197.0,3.283333333333333
2025-10-13 20:45:20,user023,employee,device095,trusted,DE,52.52,13.4,hr_portal,login,success,True,1,2115.0,35.25
2025-10-13 21:15:22,user023,contractor,device008,trusted,IN,19.07,72.87,finance_app,access,success,True,1,1802.0,30.033333333333335
2025-10-13 21:47:07,user023,employee,device098,trusted,UK,51.5,-0.12,email,logout,failure,True,1,1905.0,31.75
2025-10-13 21:51:10,user023,employee,device031,trusted,IN,19.07,72.87,finance_app,access,success,True,1,243.0,4.05
2025-10-13 22:02:52,user023,employee,device028,trusted,UK,51.5,-0.12,email,login,success,True,1,702.0,11.7
2025-10-13 22:31:34,user023,employee,device089,trusted,SG,1.35,103.82,hr_portal,logout,success,True,1,1722.0,28.7
2025-10-13 22:36:10,user023,admin,device097,trusted,IN,19.07,72.87,email,login,success,True,1,276.0,4.6
2025-10-13 23:31:10,user023,employee,device023,untrusted,SG,1.35,103.82,vpn,logout,success,True,1,3300.0,55.0
2025-10-13 23:39:10,user023,admin,device061,trusted,US,37.77,-122.41,dev_repo,access,success,False,1,480.0,8.0
2025-10-13 23:39:53,user023,employee,device092,trusted,US,37.77,-122.41,finance_app,login,success,False,0,43.0,0.7166666666666667
2025-10-13 23:40:44,user023,employee,device017,trusted,US,37.77,-122.41,email,login,success,False,0,51.0,0.85
2025-10-13 23:43:00,user023,contractor,device096,untrusted,US,37.77,-122.41,dev_repo,access,failure,True,0,136.0,2.2666666666666666
2025-10-14 00:03:53,user023,employee,device094,trusted,SG,1.35,103.82,email,logout,success,False,1,1253.0,20.883333333333333
2025-10-14 00:11:13,user023,admin,device077,trusted,UK,51.5,-0.12,finance_app,access,success,True,1,440.0,7.333333333333333
2025-10-14 00:13:36,user023,employee,device033,trusted,SG,1.35,103.82,finance_app,access,success,True,1,143.0,2.3833333333333333
2025-10-14 00:29:07,user023,contractor,device038,trusted,UK,51.5,-0.12,vpn,login,success,True,1,931.0,15.516666666666667
2025-10-14 01:21:39,user023,contractor,device040,trusted,US,37.77,-122.41,email,access,success,False,1,3152.0,52.53333333333333
2025-10-14 01:31:41,user023,contractor,device036,trusted,UK,51.5,-0.12,email,login,success,True,1,602.0,10.033333333333333
2025-10-14 01:55:14,user023,admin,device038,trusted,UK,51.5,-0.12,hr_portal,login,success,True,0,1413.0,23.55
2025-10-14 02:12:15,user023,employee,device055,untrusted,US,37.77,-122.41,dev_repo,login,success,False,1,1021.0,17.016666666666666
2025-10-14 02:41:09,user023,employee,device090,trusted,SG,1.35,103.82,hr_portal,logout,success,True,1,1734.0,28.9
2025-10-14 02:58:20,user023,admin,device001,trusted,DE,52.52,13.4,hr_portal,access,success,True,1,1031.0,17.183333333333334
2025-10-14 03:17:24,user023,employee,device090,untrusted,US,37.77,-122.41,finance_app,login,success,True,1,1144.0,19.066666666666666
2025-10-14 03:24:58,user023,employee,device094,trusted,UK,51.5,-0.12,hr_portal,access,success,False,1,454.0,7.566666666666666
2025-10-14 04:25:04,user023,employee,device032,trusted,UK,51.5,-0.12,hr_portal,login,success,True,0,3606.0,60.1
2025-10-14 04:46:00,user023,employee,device073,trusted,SG,1.35,103.82,dev_repo,access,success,True,1,1256.0,20.933333333333334
2025-10-14 04:54:45,user023,employee,device078,trusted,UK,51.5,-0.12,vpn,access,success,True,1,525.0,8.75
2025-10-14 05:07:41,user023,contractor,device063,trusted,US,37.77,-122.41,hr_portal,logout,success,True,1,776.0,12.933333333333334
2025-10-14 05:23:43,user023,employee,device021,trusted,SG,1.35,103.82,vpn,login,success,True,1,962.0,16.033333333333335
2025-10-14 05:57:25,user023,employee,device076,trusted,IN,19.07,72.87,hr_portal,logout,success,True,1,2022.0,33.7
2025-10-14 06:19:43,user023,employee,device042,trusted,US,37.77,-122.41,email,login,success,False,1,1338.0,22.3
2025-10-14 06:32:56,user023,employee,device073,trusted,IN,19.07,72.87,hr_portal,logout,success,True,1,793.0,13.216666666666667
2025-10-14 06:43:31,user023,employee,device092,trusted,US,37.77,-122.41,dev_repo,login,success,True,1,635.0,10.583333333333334
2025-10-14 06:43:49,user023,employee,device039,trusted,UK,51.5,-0.12,finance_app,access,success,True,1,18.0,0.3
2025-10-14 06:48:05,user023,employee,device007,untrusted,UK,51.5,-0.12,dev_repo,logout,success,True,0,256.0,4.266666666666667
2025-10-14 07:09:56,user023,employee,device005,trusted,SG,1.35,103.82,vpn,logout,success,True,1,1311.0,21.85
2025-10-14 07:12:08,user023,employee,device057,trusted,SG,1.35,103.82,hr_portal,logout,success,False,0,132.0,2.2
2025-10-14 07:27:59,user023,employee,device089,trusted,UK,51.5,-0.12,email,login,success,False,1,951.0,15.85
2025-10-14 07:45:23,user023,employee,device081,trusted,IN,19.07,72.87,hr_portal,login,success,True,1,1044.0,17.4
2025-10-14 08:04:01,user023,employee,device093,trusted,SG,1.35,103.82,finance_app,login,success,True,1,1118.0,18.633333333333333
2025-10-14 08:24:45,user023,employee,device062,trusted,IN,19.07,72.87,hr_portal,login,success,False,1,1244.0,20.733333333333334
2025-10-14 08:36:27,user023,admin,device045,trusted,UK,51.5,-0.12,finance_app,logout,success,True,1,702.0,11.7
2025-10-14 08:44:10,user023,employee,device071,trusted,US,37.77,-122.41,finance_app,login,failure,True,1,463.0,7.716666666666667
2025-10-14 08:44:25,user023,admin,device034,trusted,DE,52.52,13.4,hr_portal,access,success,False,1,15.0,0.25
2025-10-14 08:45:43,user023,employee,device073,trusted,IN,19.07,72.87,hr_portal,login,failure,True,1,78.0,1.3
2025-10-14 08:50:39,user023,employee,device064,trusted,IN,19.07,72.87,hr_portal,logout,success,True,0,296.0,4.933333333333334
2025-10-14 08:55:00,user023,employee,device087,trusted,US,37.77,-122.41,hr_portal,access,success,True,1,261.0,4.35
2025-10-14 09:03:19,user023,employee,device082,trusted,DE,52.52,13.4,finance_app,access,success,False,1,499.0,8.316666666666666
2025-10-14 09:09:55,user023,admin,device086,trusted,US,37.77,-122.41,email,login,success,False,1,396.0,6.6
2025-10-14 09:13:03,user023,admin,device099,trusted,UK,51.5,-0.12,email,login,success,False,1,188.0,3.1333333333333333
2025-10-14 09:13:42,user023,admin,device007,trusted,US,37.77,-122.41,vpn,login,success,True,1,39.0,0.65
2025-10-14 09:20:40,user023,employee,device047,trusted,UK,51.5,-0.12,email,login,success,False,1,418.0,6.966666666666667
2025-10-14 09:29:37,user023,employee,device043,trusted,SG,1.35,103.82,hr_portal,access,success,True,1,537.0,8.95
2025-10-14 09:45:02,user023,employee,device051,trusted,SG,1.35,103.82,hr_portal,logout,success,True,0,925.0,15.416666666666666
2025-10-14 10:13:38,user023,employee,device041,trusted,US,37.77,-122.41,dev_repo,login,success,True,1,1716.0,28.6
2025-10-14 10:16:17,user023,contractor,device004,trusted,US,37.77,-122.41,hr_portal,logout,success,True,0,159.0,2.65
2025-10-14 10:38:25,user023,employee,device066,trusted,UK,51.5,-0.12,finance_app,login,success,True,1,1328.0,22.133333333333333
2025-10-14 10:38:37,user023,contractor,device046,trusted,US,37.77,-122.41,finance_app,logout,success,True,1,12.0,0.2
2025-10-14 10:50:40,user023,contractor,device051,untrusted,IN,19.07,72.87,hr_portal,logout,success,True,1,723.0,12.05
2025-10-14 11:02:25,user023,admin,device056,trusted,DE,52.52,13.4,email,login,success,True,1,705.0,11.75
2025-10-14 11:03:34,user023,employee,device037,trusted,US,37.77,-122.41,finance_app,login,success,True,1,69.0,1.15
2025-10-14 11:04:53,user023,employee,device005,untrusted,US,37.77,-122.41,vpn,logout,success,False,0,79.0,1.3166666666666667
2025-10-14 11:11:15,user023,contractor,device032,trusted,IN,19.07,72.87,hr_portal,access,success,True,1,382.0,6.366666666666666
2025-10-14 11:18:17,user023,employee,device072,trusted,IN,19.07,72.87,email,access,success,True,0,422.0,7.033333333333333
2025-10-14 11:20:43,user023,employee,device053,trusted,UK,51.5,-0.12,email,login,success,True,1,146.0,2.433333333333333
2025-10-14 11:36:52,user023,employee,device052,trusted,IN,19.07,72.87,vpn,logout,success,True,1,969.0,16.15
2025-10-14 11:44:56,user023,contractor,device044,trusted,IN,19.07,72.87,hr_portal,login,success,True,0,484.0,8.066666666666666
2025-10-14 12:04:09,user023,employee,device042,trusted,UK,51.5,-0.12,finance_app,access,success,True,1,1153.0,19.216666666666665
2025-10-14 12:25:23,user023,employee,device077,trusted,IN,19.07,72.87,finance_app,access,success,False,1,1274.0,21.233333333333334
2025-10-14 13:33:32,user023,employee,device049,untrusted,DE,52.52,13.4,dev_repo,logout,failure,True,1,4089.0,68.15
2025-10-14 13:52:32,user023,employee,device074,trusted,DE,52.52,13.4,vpn,access,success,True,0,1140.0,19.0
2025-10-14 14:00:54,user023,employee,device046,trusted,IN,19.07,72.87,dev_repo,login,success,True,1,502.0,8.366666666666667
2025-10-14 14:05:57,user023,employee,device025,untrusted,DE,52.52,13.4,finance_app,login,success,True,1,303.0,5.05
2025-10-14 14:08:44,user023,employee,device015,trusted,US,37.77,-122.41,finance_app,logout,success,False,1,167.0,2.783333333333333
2025-10-14 14:23:37,user023,contractor,device050,trusted,DE,52.52,13.4,vpn,logout,success,True,1,893.0,14.883333333333333
2025-10-14 14:51:45,user023,employee,device004,trusted,SG,1.35,103.82,finance_app,access,success,True,1,1688.0,28.133333333333333
2025-10-14 15:07:17,user023,admin,device096,trusted,DE,52.52,13.4,hr_portal,login,success,False,1,932.0,15.533333333333333
2025-10-14 16:30:24,user023,employee,device011,trusted,SG,1.35,103.82,email,access,success,True,1,4987.0,83.11666666666666
2025-10-14 16:33:31,user023,contractor,device046,trusted,UK,51.5,-0.12,hr_portal,login,success,True,1,187.0,3.1166666666666667
2025-10-14 16:44:01,user023,employee,device016,trusted,IN,19.07,72.87,hr_portal,access,failure,False,1,630.0,10.5
2025-10-14 16:50:35,user023,employee,device064,trusted,US,37.77,-122.41,vpn,logout,success,True,1,394.0,6.566666666666666
2025-10-14 16:55:38,user023,employee,device037,trusted,UK,51.5,-0.12,hr_portal,login,success,True,1,303.0,5.05
2025-10-14 17:17:29,user023,employee,device023,trusted,DE,52.52,13.4,email,login,success,True,1,1311.0,21.85
2025-10-14 17:56:35,user023,admin,device019,trusted,DE,52.52,13.4,vpn,login,failure,False,0,2346.0,39.1
2025-10-14 18:40:40,user023,admin,device073,trusted,DE,52.52,13.4,vpn,logout,success,True,0,2645.0,44.083333333333336
2025-10-14 18:51:06,user023,employee,device087,trusted,IN,19.07,72.87,dev_repo,access,success,True,1,626.0,10.433333333333334
2025-10-14 18:55:17,user023,employee,device074,untrusted,UK,51.5,-0.12,dev_repo,login,success,True,1,251.0,4.183333333333334
2025-10-14 19:23:02,user023,contractor,device082,trusted,IN,19.07,72.87,vpn,login,success,False,1,1665.0,27.75
2025-10-14 19:24:21,user023,contractor,device043,trusted,US,37.77,-122.41,dev_repo,login,success,True,1,79.0,1.3166666666666667
2025-10-14 19:40:10,user023,employee,device060,trusted,UK,51.5,-0.12,hr_portal,access,success,True,1,949.0,15.816666666666666
2025-10-14 19:42:37,user023,employee,device079,trusted,US,37.77,-122.41,dev_repo,login,failure,True,1,147.0,2.45
2025-10-14 19:47:28,user023,employee,device026,untrusted,SG,1.35,103.82,hr_portal,access,success,True,1,291.0,4.85
2025-10-14 19:56:51,user023,employee,device014,trusted,US,37.77,-122.41,email,access,success,False,1,563.0,9.383333333333333
2025-10-14 19:58:43,user023,employee,device008,trusted,UK,51.5,-0.12,email,logout,failure,False,1,112.0,1.8666666666666667
2025-10-14 20:13:24,user023,employee,device053,trusted,US,37.77,-122.41,hr_portal,login,success,True,1,881.0,14.683333333333334
2025-10-14 20:15:43,user023,admin,device011,trusted,IN,19.07,72.87,finance_app,logout,success,True,1,139.0,2.316666666666667
2025-10-14 20:33:33,user023,admin,device003,trusted,UK,51.5,-0.12,hr_portal,access,success,True,1,1070.0,17.833333333333332
2025-10-14 20:40:25,user023,employee,device076,trusted,IN,19.07,72.87,hr_portal,access,success,True,1,412.0,6.866666666666666
2025-10-14 20:44:10,user023,employee,device087,trusted,IN,19.07,72.87,vpn,login,failure,True,0,225.0,3.75
2025-10-14 20:47:40,user023,employee,device059,trusted,IN,19.07,72.87,vpn,login,success,True,0,210.0,3.5
2025-10-14 21:47:31,user023,employee,device011,trusted,IN,19.07,72.87,email,login,success,True,0,3591.0,59.85
2025-10-14 23:34:45,user023,contractor,device081,trusted,US,37.77,-122.41,vpn,login,success,True,1,6434.0,107.23333333333333
2025-10-14 23:37:09,user023,employee,device008,trusted,US,37.77,-122.41,email,access,success,True,0,144.0,2.4
2025-10-15 00:09:54,user023,employee,device037,trusted,SG,1.35,103.82,dev_repo,login,success,True,1,1965.0,32.75
2025-10-15 00:20:37,user023,employee,device041,trusted,UK,51.5,-0.12,finance_app,access,success,True,1,643.0,10.716666666666667
2025-10-15 00:21:47,user023,employee,device073,trusted,DE,52.52,13.4,hr_portal,login,success,True,1,70.0,1.1666666666666667
2025-10-15 00:27:48,user023,contractor,device031,trusted,IN,19.07,72.87,hr_portal,logout,success,False,1,361.0,6.016666666666667
2025-10-15 00:34:14,user023,employee,device012,trusted,IN,19.07,72.87,finance_app,login,success,True,0,386.0,6.433333333333334
2025-10-15 00:48:24,user023,employee,device057,trusted,IN,19.07,72.87,vpn,access,success,True,0,850.0,14.166666666666666
2025-10-15 00:52:52,user023,employee,device095,untrusted,IN,19.07,72.87,vpn,login,success,True,0,268.0,4.466666666666667
2025-10-15 01:30:33,user023,contractor,device005,trusted,US,37.77,-122.41,email,login,failure,True,1,2261.0,37.68333333333333
